gender,id_drug_i,id_drug_j,patient,name_i,name_j,sum(len_i),sum(len_j),sum(len_ij),mean(len_ij),std(len_ij),sum(tau),class_i,class_j,ddi_description,ddi_severity,patient-drug_i,patient-drug_j,gamma-drug_ij,gamma-drug_ji,tau-norm
Male,DB00461,DB01418,231,Nabumetone,Acenocoumarol,12446,2278071,615,2.66233766233766,4.48362350437307,16.6760922955699,Naphthalenes,Coumarins and derivatives,Nabumetone may increase the anticoagulant activities of Acenocoumarol.,None,5326,100435,0.0433721366879459,0.0022999950216558,0.0721908757383976
Male,DB00285,DB01233,892,Venlafaxine,Metoclopramide,647655,269929,1502,1.68385650224215,3.6934813104149,128.61274392577,Phenol ethers,Phenol ethers,The risk or severity of adverse effects can be increased when Metoclopramide is combined with Venlafaxine.,Moderate,39222,203372,0.0227423384835042,0.0043860511771532,0.144184690499743
Male,DB00563,DB00586,956,Methotrexate,Diclofenac,214730,1426034,3791,3.96548117154812,7.08910090952331,139.958506400637,Carboxylic acids and derivatives,Benzene and substituted derivatives,The serum concentration of Methotrexate can be increased when it is combined with Diclofenac.,Major,13712,670187,0.0697199533255543,0.00142646753816472,0.146400111297738
Male,DB00193,DB01367,442,Tramadol,Rasagiline,1209344,145113,1542,3.48868778280543,5.65854629034582,50.299085536154,Phenol ethers,Indanes,Tramadol may increase the neuroexcitatory activities of Rasagiline.,Major,300287,6579,0.00147192519156673,0.0671834625322997,0.113798836054647
Male,DB00674,DB01403,70,Galantamine,Methotrimeprazine,95984,127655,360,5.14285714285714,9.09417031660459,13.2893857391718,Amaryllidaceae alkaloids,Benzothiazines,The metabolism of Galantamine can be decreased when combined with Methotrimeprazine.,Moderate,5120,9686,0.013671875,0.00722692545942598,0.189848367702454
Male,DB00476,DB00537,926,Duloxetine,Ciprofloxacin,298161,606403,1330,1.43628509719222,1.27501598113327,111.006784544444,Naphthalenes,Quinolines and derivatives,,Major,23479,372733,0.0394394991268793,0.0024843520697121,0.119877737089033
Male,DB00584,DB01045,622,Enalapril,Rifampicin,11094905,25810,1425,2.29099678456592,4.68050563318497,69.4694289242102,Carboxylic acids and derivatives,Macrolactams,The metabolism of Enalapril can be increased when combined with Rifampicin.,None,420229,9451,0.00148014534932144,0.0658131414665115,0.111687184765611
Male,DB00310,DB00390,178,Chlorthalidone,Digoxin,154942,381294,1075,6.03932584269663,8.06636481637508,39.3687043244498,Isoindoles and derivatives,Steroids and steroid derivatives,The risk or severity of adverse effects can be increased when Chlorthalidone is combined with Digoxin.,Moderate,10113,32281,0.0176011074854148,0.00551407948948298,0.221172496204774
Male,DB00285,DB01367,158,Venlafaxine,Rasagiline,647655,145113,2062,13.0506329113924,16.4184134117743,39.607501294876,Phenol ethers,Indanes,The risk or severity of adverse effects can be increased when Venlafaxine is combined with Rasagiline.,Major,39222,6579,0.0040283514354189,0.024015807873537,0.250680387942253
Male,DB00459,DB00563,51,Acitretin,Methotrexate,14968,214730,93,1.82352941176471,1.59631929579193,6.04576214368822,Prenol lipids,Carboxylic acids and derivatives,Acitretin may increase the hepatotoxic activities of Methotrexate.,Major,1974,13712,0.0258358662613982,0.0037193698949825,0.118544355758592
Male,DB00218,DB01118,445,Moxifloxacin,Amiodarone,89168,344777,587,1.31910112359551,0.751406549621475,63.7330641644909,Quinolines and derivatives,Organooxygen compounds,Moxifloxacin may increase the QTc-prolonging activities of Amiodarone.,Major,63036,32842,0.0070594580874421,0.0135497229157786,0.143220368908968
Male,DB00328,DB01136,431,Indomethacin,Carvedilol,188571,1094573,1376,3.19257540603248,8.21810483461906,35.9977938211974,Indoles and derivatives,Indoles and derivatives,Indomethacin may decrease the antihypertensive activities of Carvedilol.,Moderate,51521,38052,0.00836552085557346,0.0113266056974666,0.0835215633902492
Male,DB00215,DB00497,319,Citalopram,Oxycodone,1187054,65875,1643,5.15047021943574,8.86636947345607,86.1229205069904,Benzene and substituted derivatives,Phenanthrenes and derivatives,The metabolism of Oxycodone can be decreased when combined with Citalopram.,Moderate,111321,9699,0.00286558690633394,0.0328899886586246,0.269977807231945
Male,DB00674,DB00715,206,Galantamine,Paroxetine,95984,979354,2145,10.4126213592233,13.4305670992386,54.7122870641012,Amaryllidaceae alkaloids,Piperidines,The metabolism of Galantamine can be decreased when combined with Paroxetine.,Moderate,5120,90403,0.040234375,0.00227868544185481,0.265593626524763
Male,DB00788,DB01418,2034,Naproxen,Acenocoumarol,874918,2278071,3262,1.60373647984267,2.39060832564167,130.686626075722,Naphthalenes,Coumarins and derivatives,Naproxen may increase the anticoagulant activities of Acenocoumarol.,None,451032,100435,0.00450965785132762,0.0202519042166575,0.0642510452683001
Male,DB00571,DB00912,299,Propranolol,Repaglinide,431918,521241,2723,9.10702341137124,12.6414911897074,65.7777944868996,Naphthalenes,Piperidines,,Moderate,31872,30969,0.00938127510040161,0.00965481610642901,0.219992623702005
Male,DB00476,DB00540,54,Duloxetine,Nortriptyline,298161,14140,246,4.55555555555556,5.9800506928711,13.4225744100864,Naphthalenes,Dibenzocycloheptenes,Duloxetine may increase the serotonergic activities of Nortriptyline.,Major,23479,1393,0.00229992759487201,0.0387652548456569,0.248566192779377
Male,DB01076,DB01393,221,Atorvastatin,Bezafibrate,4939299,46433,3064,13.8642533936652,23.603536676621,55.3465604492078,Pyrroles,Benzene and substituted derivatives,Bezafibrate may increase the myopathic rhabdomyolysis activities of Atorvastatin.,None,209764,2627,0.00105356495871551,0.0841263799010278,0.250436925109538
Male,DB01174,DB01418,191,Phenobarbital,Acenocoumarol,162466,2278071,3393,17.7643979057592,23.925146197184,58.1425168564758,Diazines,Coumarins and derivatives,The metabolism of Acenocoumarol can be increased when combined with Phenobarbital.,None,4136,100435,0.0461798839458414,0.00190172748543834,0.304411083018198
Male,DB00209,DB01591,65,Trospium,Solifenacin,11837,348506,172,2.64615384615385,5.28095271125027,13.5081173279446,Benzene and substituted derivatives,Tetrahydroisoquinolines,The risk or severity of adverse effects can be increased when Trospium is combined with Solifenacin.,Moderate,1473,32688,0.0441276306856755,0.00198849730788057,0.207817189660686
Male,DB00277,DB00806,161,Theophylline,Pentoxifylline,73695,559548,1003,6.22981366459627,9.2095388369919,40.2294489084633,Imidazopyrimidines,Imidazopyrimidines,The serum concentration of Theophylline can be increased when it is combined with Pentoxifylline.,Moderate,7514,39660,0.0214266702155976,0.004059505799294,0.249872353468716
Male,DB00215,DB01211,1332,Citalopram,Clarithromycin,1187054,233949,1540,1.15615615615616,0.573336629475531,179.910224465201,Benzene and substituted derivatives,Organooxygen compounds,Clarithromycin may increase the QTc-prolonging activities of Citalopram.,Major,111321,183952,0.0119653973643787,0.00724101939636427,0.135067736084986
Male,DB00252,DB00404,302,Phenytoin,Alprazolam,141924,2012048,2634,8.72185430463576,15.6090777491189,70.1772744620172,Azolidines,Benzodiazepines,The serum concentration of Phenytoin can be increased when it is combined with Alprazolam.,Moderate,5491,193022,0.0549990894190494,0.00156458849250345,0.232375081000057
Male,DB00176,DB00476,99,Fluvoxamine,Duloxetine,87908,298161,632,6.38383838383838,14.9199955344874,20.885396616867,Benzene and substituted derivatives,Naphthalenes,The serum concentration of Duloxetine can be increased when it is combined with Fluvoxamine.,Major,4914,23479,0.0201465201465201,0.00421653392393202,0.210963602190576
Male,DB00091,DB00537,356,Cyclosporine,Ciprofloxacin,82747,606403,648,1.82022471910112,2.09526251810641,43.1597130166074,Peptidomimetics,Quinolines and derivatives,,Moderate,4013,372733,0.0887116870171941,0.000955107275180894,0.121235148923055
Male,DB01067,DB01136,95,Glipizide,Carvedilol,50014,1094573,940,9.89473684210526,13.6883812233265,22.2718899579865,Benzene and substituted derivatives,Indoles and derivatives,Carvedilol may increase the hypoglycemic activities of Glipizide.,Moderate,2818,38052,0.0337118523775727,0.00249658362241144,0.234440946926174
Male,DB00584,DB01356,468,Enalapril,Lithium cation,11094905,147832,4217,9.01068376068376,12.8956399667661,83.4383772287538,Carboxylic acids and derivatives,Homogeneous alkali metal compounds,The serum concentration of Lithium can be increased when it is combined with Enalapril.,Moderate,420229,6247,0.00111367849434475,0.0749159596606371,0.178287130830671
Male,DB00227,DB00661,102,Lovastatin,Verapamil,274769,220782,1326,13,18.5370915295857,36.9064105021616,Lactones,Benzene and substituted derivatives,The serum concentration of Lovastatin can be increased when it is combined with Verapamil.,Major,11719,10646,0.00870381431862787,0.00958106331016344,0.361827553942761
Male,DB00176,DB00363,19,Fluvoxamine,Clozapine,87908,14177,245,12.8947368421053,17.5749023605383,6.15526379869292,Benzene and substituted derivatives,Benzodiazepines,The serum concentration of Clozapine can be increased when it is combined with Fluvoxamine.,Moderate,4914,884,0.00386650386650387,0.0214932126696833,0.323961252562785
Male,DB00443,DB00945,467,Betamethasone,Acetylsalicylic acid,9264,10896468,596,1.2762312633833,1.13788276305337,26.3390467538773,Steroids and steroid derivatives,Benzene and substituted derivatives,The risk or severity of adverse effects can be increased when Acetylsalicylic acid is combined with Betamethasone.,Moderate,7052,373902,0.0662223482699943,0.00124899037715765,0.0564005283808935
Male,DB00412,DB01241,126,Rosiglitazone,Gemfibrozil,26478,935789,696,5.52380952380952,5.6337756940997,29.8353505349819,Phenol ethers,Phenol ethers,The metabolism of Rosiglitazone can be decreased when combined with Gemfibrozil.,Moderate,2983,64650,0.0422393563526651,0.00194895591647332,0.23678849630938
Male,DB00209,DB01036,46,Trospium,Tolterodine,11837,196674,214,4.65217391304348,7.19326039908762,13.1498117470278,Benzene and substituted derivatives,Benzene and substituted derivatives,The risk or severity of adverse effects can be increased when Trospium is combined with Tolterodine.,Moderate,1473,17625,0.0312287847929396,0.00260992907801418,0.285865472761473
Male,DB00252,DB01235,96,Phenytoin,Levodopa,141924,414285,1128,11.75,19.6977156035922,30.4822487769814,Azolidines,Carboxylic acids and derivatives,The therapeutic efficacy of Levodopa can be decreased when used in combination with Phenytoin.,Moderate,5491,20628,0.017483154252413,0.00465386852821408,0.317523424760223
Male,DB01095,DB01241,275,Fluvastatin,Gemfibrozil,216853,935789,2409,8.76,14.966161344896,66.4427236054625,Pyrroles,Phenol ethers,The risk or severity of rhabdomyolysis. myoglobinuria. and elevated creatine kinase (CPK) can be increased when Gemfibrozil is combined with Fluvastatin.,Major,14434,64650,0.0190522377719274,0.00425367362722351,0.241609904019864
Male,DB00912,DB01067,84,Repaglinide,Glipizide,521241,50014,313,3.72619047619048,5.47579820990245,11.088983754559,Piperidines,Benzene and substituted derivatives,Repaglinide may increase the hypoglycemic activities of Glipizide.,None,30969,2818,0.002712389809164,0.0298083747338538,0.132011711363798
Male,DB01234,DB01418,574,Dexamethasone,Acenocoumarol,78560,2278071,891,1.55226480836237,2.32368939049657,80.8325861521919,Steroids and steroid derivatives,Coumarins and derivatives,,None,41683,100435,0.0137706019240458,0.00571513914472047,0.140823320822634
Male,DB00252,DB00472,146,Phenytoin,Fluoxetine,141924,463462,1436,9.83561643835616,15.9749922658274,37.3969226157334,Azolidines,Benzene and substituted derivatives,The serum concentration of Phenytoin can be increased when it is combined with Fluoxetine.,Moderate,5491,50073,0.0265889637588782,0.00291574301519781,0.256143305587215
Male,DB00252,DB01104,172,Phenytoin,Sertraline,141924,809964,2703,15.7151162790698,20.7447648151976,52.223126258495,Azolidines,Tetralins,The serum concentration of Phenytoin can be increased when it is combined with Sertraline.,Moderate,5491,69905,0.03132398470224,0.00246048208282669,0.303622827084274
Male,DB00338,DB01026,734,Omeprazole,Ketoconazole,20675857,9545,1781,2.42643051771117,4.37023406329878,123.117460240812,Benzimidazoles,Diazinanes,The serum concentration of Ketoconazole can be decreased when it is combined with Omeprazole.,Moderate,1180390,5982,0.000621828378756174,0.122701437646272,0.167734959456147
Male,DB00176,DB00564,68,Fluvoxamine,Carbamazepine,87908,269359,718,10.5588235294118,16.918930802234,14.5048421720864,Benzene and substituted derivatives,Benzazepines,The metabolism of Carbamazepine can be decreased when combined with Fluvoxamine.,Moderate,4914,12348,0.0138380138380138,0.00550696469063816,0.213306502530683
Male,DB00421,DB00881,123,Spironolactone,Quinapril,451909,133961,1494,12.1463414634146,18.2782155238116,33.1086692650725,Steroids and steroid derivatives,Carboxylic acids and derivatives,The risk or severity of adverse effects can be increased when Spironolactone is combined with Quinapril.,Major,42452,4684,0.00289738999340432,0.0262596071733561,0.269176172886769
Male,DB00243,DB01118,104,Ranolazine,Amiodarone,49156,344777,712,6.84615384615385,8.47127554358403,25.0149774153467,Phenol ethers,Organooxygen compounds,The serum concentration of Ranolazine can be increased when it is combined with Amiodarone.,Major,4381,32842,0.0237388724035608,0.00316667681627185,0.240528628993718
Male,DB00252,DB00635,355,Phenytoin,Prednisone,141924,828038,1055,2.97183098591549,5.73957377250242,40.3527525269719,Azolidines,Steroids and steroid derivatives,The serum concentration of Prednisone can be decreased when it is combined with Phenytoin.,Moderate,5491,305977,0.0646512474959024,0.00116021792487671,0.11366972542809
Male,DB00993,DB01418,224,Azathioprine,Acenocoumarol,186204,2278071,2830,12.6339285714286,17.3344808072195,59.4765411349214,Thioethers,Coumarins and derivatives,Azathioprine may decrease the anticoagulant activities of Acenocoumarol.,None,6683,100435,0.0335178811910819,0.00223029820281774,0.265520272923756
Male,DB00630,DB00788,904,Alendronic acid,Naproxen,253570,874918,2266,2.50663716814159,4.84898868073579,138.702818437964,Organic phosphonic acids and derivatives,Naphthalenes,The risk or severity of adverse effects can be increased when Naproxen is combined with Alendronic acid.,Moderate,24285,451032,0.0372246242536545,0.00200429237836783,0.153432321280934
Male,DB00246,DB00477,22,Ziprasidone,Chlorpromazine,32367,19264,177,8.04545454545454,14.5454207250689,5.46108188016326,Diazinanes,Benzothiazines,Chlorpromazine may increase the QTc-prolonging activities of Ziprasidone.,Major,1895,3440,0.0116094986807388,0.0063953488372093,0.248230994552876
Male,DB00334,DB00843,149,Olanzapine,Donepezil,496341,180387,1474,9.89261744966443,13.1030948168111,49.6065211006298,Benzodiazepines,Piperidines,,Moderate,29990,10009,0.00496832277425809,0.0148866020581477,0.332929671816307
Male,DB01016,DB01296,310,Glyburide,Glucosamine,607098,190759,1440,4.64516129032258,7.24132507272341,56.801245152939,Benzene and substituted derivatives,Organooxygen compounds,,None,38080,34257,0.00814075630252101,0.00904924540969729,0.183229823073997
Male,DB00482,DB01418,587,Celecoxib,Acenocoumarol,120803,2278071,1585,2.70017035775128,5.96680664517417,50.2097064327343,Azoles,Coumarins and derivatives,Celecoxib may increase the anticoagulant activities of Acenocoumarol.,None,46699,100435,0.0125698623096854,0.00584457609399114,0.0855361268019324
